10000
(1178,1660,61)
(8153,1841,74)
(9499,5453,81)
(4635,5344,12)
(1226,6167,39)
(6301,7990,20)
(8170,5815,45)
(6847,9096,44)
(7768,6811,6)
(1026,7399,33)
(1427,3276,41)
(5040,5742,43)
(4773,1637,45)
(6207,3725,100)
(9526,8587,17)
(7344,9631,66)
(3418,6130,96)
(8206,7944,92)
(1532,7086,84)
(3557,1720,16)
(7702,5728,59)
(1608,5637,26)
(6687,3526,26)
(3867,1284,87)
(2975,4907,97)
(7261,9618,56)
(3090,2065,83)
(4881,6910,65)
(4807,5484,36)
(1304,5032,32)
(1794,5015,82)
(3550,7816,50)
(9070,8400,59)
(2479,291,51)
(9792,369,53)
(9777,8617,39)
(3183,9499,36)
(5466,6858,94)
(7413,3041,74)
(2902,9982,94)
(4345,9974,87)
(6537,9784,17)
(3292,1698,76)
(9596,4567,42)
(5397,4691,47)
(2365,2382,37)
(1216,744,65)
(7550,4526,4)
(6703,9069,44)
(7804,570,25)
(844,582,95)
(3088,4760,27)
(7940,8893,61)
(5794,1533,27)
(4370,4897,53)
(2503,3371,15)
(4467,3159,21)
(8216,445,52)
(7313,5743,69)
(724,5038,35)
(7348,6679,59)
(8081,939,76)
(8213,4929,1)
(7169,9325,92)
(8416,5222,70)
(4547,6334,13)
(1925,2831,34)
(3336,2438,38)
(2856,580,8)
(41,9244,54)
(2812,874,77)
(6394,5902,28)
(5238,2578,71)
(9728,8993,24)
(6414,3422,73)
(518,4681,44)
(9036,635,36)
(3287,3005,66)
(2002,2410,70)
(1270,2848,11)
(4502,5635,86)
(5861,4002,47)
(8224,7036,52)
(889,3971,78)
(5475,6862,11)
(3714,8932,9)
(6134,5627,55)
(9059,5705,73)
(7829,6114,14)
(439,2147,76)
(4282,9264,1)
(7796,355,69)
(1324,6086,30)
(9213,6596,26)
(5309,7535,44)
(1087,3327,53)
(7658,3875,40)
(3545,4700,79)
(3564,5979,54)
(6492,5785,30)
(4531,1759,63)
(9027,7707,54)
(4770,2902,34)
(6126,9563,8)
(4457,3978,1)
(7374,4710,56)
(9508,6609,12)
(8325,405,56)
(9791,9324,10)
(9410,7310,52)
(2708,457,23)
(6347,4495,23)
(7567,4520,29)
(7689,5907,85)
(6856,7296,30)
(8228,7321,90)
(9991,9360,50)
(8028,4044,80)
(9992,1994,28)
(8749,4498,74)
(8465,3194,57)
(7716,1815,39)
(1540,827,41)
(3970,6560,50)
(9537,5450,78)
(1823,9290,41)
(5105,4547,63)
(9746,9933,39)
(4197,745,62)
(2260,5932,16)
(5215,4931,66)
(7842,5023,46)
(7000,7171,98)
(1960,4246,6)
(6496,4306,94)
(8173,1012,41)
(5712,2820,80)
(508,1308,31)
(573,4711,44)
(6346,9473,73)
(5515,6485,78)
(1378,5844,97)
(3843,3817,15)
(3611,8759,60)
(6139,9598,27)
(3293,4557,82)
(4587,6071,17)
(5150,7077,99)
(7942,6371,71)
(3694,8042,20)
(2595,4762,74)
(5785,7807,92)
(9916,445,98)
(2531,2309,43)
(9950,5359,5)
(213,1920,14)
(4905,3882,47)
(6910,2604,45)
(232,4615,14)
(6684,7209,4)
(6217,3122,95)
(326,533,92)
(1307,2177,53)
(8404,8706,68)
(7102,9105,69)
(2870,1065,95)
(5065,2178,49)
(605,9760,90)
(4773,24,76)
(7281,5341,93)
(8,947,53)
(7288,555,23)
(1088,5102,33)
(5348,728,37)
(4338,7183,27)
(6488,6023,82)
(8554,4040,47)
(4920,8450,49)
(1395,19,55)
(5239,4065,2)
(2194,6225,2)
(312,4157,87)
(7271,4364,69)
(5522,9340,71)
(5538,8991,35)
(2394,295,67)
(9125,4930,99)
(7510,6354,38)
(5939,2395,82)
(9697,8503,75)
(2950,6820,48)
(9214,4266,57)
(3440,3306,42)
(3684,5637,58)
(6376,9756,2)
(3054,1164,53)
(9294,9737,94)
(7860,6226,64)
(9391,1144,20)
(3202,9562,2)
(8827,4137,60)
(7663,2710,44)
(4393,1497,34)
(1042,3526,67)
(9756,850,40)
(6424,1448,10)
(5307,3088,5)
(7270,646,80)
(6466,1215,94)
(4984,9394,45)
(2678,9595,87)
(250,5753,35)
(5487,2123,62)
(649,9983,8)
(2153,506,8)
(9773,8267,49)
(3646,8486,19)
(9581,1091,22)
(2800,9443,94)
(4056,4543,40)
(7589,6874,56)
(4309,2086,91)
(5970,7470,15)
(2810,9742,14)
(4265,5223,41)
(7412,246,13)
(8419,1724,20)
(8692,6618,44)
(6144,6776,14)
(4555,6129,29)
(5102,1502,43)
(9614,2103,80)
(6051,7617,5)
(7254,8733,46)
(5753,884,73)
(2275,8705,98)
(5233,426,25)
(6620,6473,22)
(9734,1671,40)
(4384,1746,78)
(75,7659,72)
(6740,4996,79)
(9570,4297,5)
(5563,649,15)
(582,6659,5)
(4889,9413,81)
(5636,6885,67)
(9181,1274,73)
(3303,7010,7)
(3861,1971,18)
(1512,1851,1)
(9683,6539,56)
(5239,2934,71)
(346,134,10)
(6485,7408,91)
(5637,3661,67)
(4745,7368,96)
(9061,4896,54)
(5675,3128,74)
(8062,4363,21)
(9348,3326,13)
(9777,4477,38)
(2372,1475,81)
(2866,3554,62)
(9033,6730,49)
(9508,1265,44)
(3147,487,35)
(552,870,47)
(2165,5016,77)
(9845,5562,38)
(3652,5985,36)
(6900,2085,43)
(9557,176,5)
(4447,8741,48)
(3380,1937,2)
(2845,4276,20)
(6084,2419,38)
(6350,1474,49)
(588,8464,26)
(8671,4031,7)
(6961,6457,52)
(1808,4033,49)
(4405,9748,48)
(7488,7593,16)
(8518,6795,88)
(6476,1733,80)
(2159,8879,49)
(2567,6185,84)
(2267,3593,46)
(5384,1560,31)
(3924,208,86)
(3184,9492,36)
(3806,7275,64)
(1667,2834,4)
(4432,4002,60)
(8311,245,58)
(1662,3864,66)
(1804,7725,81)
(8251,8083,44)
(7770,4207,8)
(5223,6125,81)
(1530,7927,30)
(1735,103,90)
(5489,9236,29)
(3482,9158,94)
(7204,7368,49)
(373,987,84)
(4510,7426,84)
(8460,5659,60)
(1582,9531,67)
(2688,838,95)
(6372,2077,32)
(438,4386,66)
(1602,8923,79)
(1636,738,11)
(7695,1544,23)
(1240,4669,77)
(8158,6103,77)
(2455,621,41)
(1375,1651,43)
(279,2241,56)
(8813,8262,78)
(9724,8212,44)
(5257,7073,91)
(9386,3880,42)
(4719,8504,91)
(7957,3229,71)
(7957,3399,43)
(7554,1045,100)
(7236,7959,17)
(3281,9919,17)
(1416,1172,17)
(4651,1383,73)
(5980,9112,28)
(7631,1399,71)
(841,6898,48)
(5839,6965,91)
(5905,1803,21)
(2706,8686,6)
(2385,7155,55)
(9085,4584,93)
(6546,2947,45)
(5229,2678,55)
(6107,7079,6)
(130,5545,23)
(4888,1591,88)
(9990,7120,92)
(5523,5690,44)
(1036,7662,25)
(6131,9414,26)
(3500,3709,55)
(6853,9849,24)
(431,8361,39)
(4492,4226,92)
(2377,5346,47)
(151,6583,9)
(6688,3232,86)
(7325,8128,89)
(9870,3674,33)
(8703,3199,40)
(381,3127,7)
(3976,3065,96)
(8148,5926,1)
(5169,9471,48)
(8148,2153,79)
(2304,3093,53)
(5455,5855,57)
(1634,2739,43)
(1236,4877,29)
(9410,5498,25)
(4424,9580,94)
(4071,4995,43)
(5823,3951,47)
(3940,3622,62)
(2525,8703,58)
(5738,7984,76)
(2436,5474,58)
(3933,2690,25)
(3634,7608,88)
(2142,563,60)
(4189,2795,100)
(312,2677,10)
(6059,1326,5)
(7658,6173,66)
(4773,9387,49)
(8958,2028,62)
(1644,8044,93)
(2532,8250,35)
(2098,6637,6)
(5115,809,92)
(2810,7925,53)
(6734,3284,7)
(8745,1516,84)
(1641,8585,59)
(6554,111,95)
(1951,4735,60)
(7246,5222,44)
(6942,1272,89)
(513,8342,47)
(2701,5453,86)
(8170,833,62)
(4775,8250,19)
(8554,295,37)
(6634,7211,19)
(9466,2054,9)
(9366,2804,14)
(7885,9431,31)
(7322,4959,50)
(6773,2474,59)
(194,2997,94)
(3163,141,62)
(3209,4124,1)
(1572,840,92)
(78,2096,97)
(9660,3541,65)
(6668,1043,61)
(4247,4550,52)
(9607,4489,97)
(118,420,28)
(7633,8103,37)
(4115,2286,61)
(6708,3969,66)
(3638,995,75)
(4665,6451,100)
(6700,3880,51)
(1736,6069,46)
(573,4025,46)
(3646,1945,15)
(2950,3818,8)
(4148,8334,67)
(226,3160,8)
(7247,3514,57)
(4355,1695,54)
(5123,3845,98)
(2432,8160,36)
(9766,7665,99)
(9585,8161,13)
(6625,4805,66)
(3035,2277,49)
(7967,7053,41)
(4824,8249,25)
(2351,7157,94)
(9341,2901,20)
(4731,6551,5)
(2521,723,46)
(1348,8228,95)
(1719,427,72)
(3160,1572,76)
(9707,4523,3)
(6736,2999,77)
(2357,23,53)
(6220,2973,32)
(8292,9075,55)
(8349,5702,24)
(3257,4374,100)
(5680,6621,78)
(1606,2998,47)
(3469,9661,52)
(3722,1184,58)
(4426,3194,21)
(7402,9619,23)
(8469,7099,66)
(3401,9118,67)
(5887,2892,11)
(8371,3743,86)
(7009,19,62)
(5758,2334,20)
(5269,7484,43)
(2029,5705,71)
(5432,9068,78)
(459,1758,60)
(4708,4605,76)
(2251,5669,4)
(3880,9235,99)
(9571,5715,95)
(538,493,73)
(1928,9384,84)
(6594,3287,11)
(5671,4191,88)
(2730,8929,14)
(3445,3032,98)
(7378,6945,79)
(6763,1108,70)
(7775,749,52)
(1642,3578,98)
(812,955,7)
(8407,8683,38)
(8710,7294,15)
(6676,9787,79)
(6688,2732,20)
(1059,1533,3)
(311,1128,93)
(5658,6432,55)
(7328,8378,56)
(2696,5079,48)
(6858,3115,92)
(2676,2086,73)
(6578,4627,11)
(3903,7288,69)
(1206,5462,74)
(2263,2822,89)
(4375,5046,92)
(2183,5181,3)
(6322,7673,95)
(264,4673,3)
(5302,7573,44)
(7861,500,62)
(1870,1938,97)
(9518,5040,96)
(5859,6148,44)
(793,3465,17)
(8802,7459,82)
(9172,6417,44)
(289,60,64)
(4445,9515,19)
(1975,7626,25)
(4846,1553,56)
(9304,3112,91)
(901,7505,29)
(6539,5511,29)
(8959,427,36)
(7832,5138,44)
(6884,3869,77)
(5739,5399,99)
(3082,4309,72)
(6444,5023,75)
(8460,5815,65)
(7442,2971,31)
(4583,3943,20)
(4597,3752,3)
(6045,3954,97)
(8186,1293,16)
(8943,8316,68)
(2862,4818,4)
(9268,2955,10)
(3022,38,22)
(2282,2213,84)
(2245,1647,5)
(1437,4820,87)
(3026,4648,100)
(8944,4564,9)
(4523,7750,46)
(7759,3099,88)
(3699,2191,65)
(9244,6102,98)
(2754,974,82)
(3764,865,83)
(5134,3230,93)
(8189,9178,7)
(1785,1867,99)
(5642,5972,94)
(1173,6537,10)
(6387,7700,5)
(1504,8783,28)
(5411,9578,77)
(5063,840,27)
(3671,7768,18)
(3090,3995,36)
(8241,1753,24)
(408,8235,60)
(3045,8024,36)
(8498,478,59)
(4720,227,64)
(9627,6757,17)
(6859,9345,25)
(4423,75,71)
(3808,8093,91)
(8832,5830,68)
(3773,3368,92)
(1755,9308,26)
(2666,5546,18)
(4485,2384,96)
(2265,7634,30)
(1001,8000,72)
(6595,3093,57)
(9975,9305,69)
(3356,7590,69)
(4266,7388,71)
(739,7053,13)
(7621,1513,81)
(7184,4524,75)
(5436,1949,97)
(753,7159,67)
(8461,480,66)
(1646,6105,15)
(3444,2333,56)
(5810,9,18)
(5524,539,55)
(5972,3193,37)
(5779,3499,17)
(7348,610,100)
(5697,6857,39)
(5187,3359,17)
(5540,6617,12)
(3567,209,72)
(4073,7565,80)
(252,619,100)
(991,3761,22)
(2518,1068,8)
(8845,5210,24)
(6002,75,77)
(3252,1932,28)
(4540,1812,72)
(7100,2668,79)
(9648,8138,20)
(8504,7431,72)
(138,6340,86)
(7072,979,12)
(2927,7216,13)
(6050,3200,61)
(7270,1380,70)
(1634,8197,91)
(4023,5315,73)
(7910,767,94)
(7706,6992,6)
(3875,8202,13)
(3970,5801,66)
(3369,6614,86)
(6416,6845,43)
(9737,5427,43)
(8690,849,6)
(3226,7773,74)
(1220,3364,85)
(6055,3235,37)
(7299,6088,16)
(8656,1516,79)
(8536,9644,6)
(7746,12,15)
(2460,5990,99)
(2936,5320,15)
(5505,6031,33)
(3602,979,57)
(5182,8577,27)
(7930,489,68)
(5360,4190,41)
(7675,4320,92)
(5781,4933,83)
(8591,2621,2)
(8801,8615,39)
(9339,7966,99)
(719,1299,9)
(1257,9048,44)
(4483,5583,82)
(5154,4633,26)
(6929,6296,37)
(8980,7507,49)
(9887,7916,79)
(2752,772,36)
(7304,5391,34)
(9544,4280,79)
(2077,1515,8)
(409,1656,3)
(2301,3141,89)
(8781,1872,1)
(9077,3260,21)
(9852,7626,89)
(8853,8789,90)
(36,5141,63)
(1673,7894,36)
(477,1430,44)
(5190,4178,59)
(5835,5848,9)
(5996,6452,79)
(4176,3783,98)
(3373,9867,6)
(7168,8294,37)
(5142,1455,17)
(8585,8022,11)
(3031,4928,76)
(825,5515,96)
(4886,3855,86)
(4864,7889,42)
(8852,5923,44)
(8645,8457,73)
(9841,8695,7)
(5707,3880,72)
(1769,2267,54)
(9774,183,72)
(1617,690,79)
(2458,1267,13)
(3010,150,98)
(6331,7217,68)
(6413,5113,7)
(1289,7191,77)
(686,9046,91)
(9390,7528,25)
(5807,8249,86)
(5225,8035,16)
(8828,9315,52)
(6062,1331,91)
(3449,6158,38)
(3188,3982,80)
(8031,328,46)
(5507,3764,39)
(3717,2221,82)
(1136,3661,32)
(1318,7393,4)
(8508,3875,33)
(8926,6783,82)
(6785,7456,11)
(647,4361,24)
(8496,8155,52)
(5443,656,54)
(584,281,17)
(7529,8089,76)
(2837,7457,95)
(6195,111,42)
(4161,5317,58)
(2332,7387,58)
(7575,8556,8)
(6464,1860,26)
(9056,7006,87)
(267,9668,44)
(5870,982,33)
(8916,9777,35)
(1599,5253,9)
(4066,9815,78)
(8192,556,79)
(6342,9082,85)
(4919,1816,86)
(4429,8294,84)
(5669,6856,34)
(3352,7849,40)
(2427,7992,55)
(290,4267,88)
(4780,7639,69)
(4143,2358,82)
(1318,6039,32)
(4220,2364,97)
(5266,2286,4)
(2179,3014,90)
(151,4695,52)
(5748,5860,92)
(8262,801,45)
(7863,6552,27)
(2729,2233,86)
(8447,2008,7)
(5558,953,40)
(2832,6095,78)
(9234,8196,46)
(7400,1430,23)
(4741,2853,76)
(7174,6001,10)
(3794,9653,86)
(8365,8376,59)
(9574,8053,46)
(2961,4054,29)
(6743,1249,57)
(7896,8153,63)
(4918,1405,45)
(3349,1396,67)
(9480,7598,6)
(2401,3314,83)
(9590,1465,35)
(639,6720,55)
(6353,6923,27)
(1499,9162,58)
(2920,330,96)
(7669,4371,75)
(7697,124,76)
(8781,9377,4)
(9180,9415,25)
(8383,97,80)
(1063,3664,56)
(4052,5272,25)
(253,965,53)
(8353,5899,63)
(5230,2315,74)
(409,3048,65)
(8494,1925,2)
(2738,3627,19)
(80,5550,97)
(3200,2731,44)
(8168,6460,67)
(4050,870,88)
(7361,1730,57)
(6845,7232,62)
(7854,5665,67)
(2487,7007,76)
(591,6487,93)
(3443,8388,66)
(2984,5302,62)
(663,3644,35)
(7711,2289,21)
(5770,6648,55)
(5356,3568,45)
(2086,1506,21)
(7569,8351,56)
(1181,1264,45)
(4492,1682,37)
(1578,6983,82)
(3660,4705,79)
(5865,1594,50)
(6853,6094,1)
(1037,32,97)
(2937,845,86)
(2737,7786,50)
(8823,4721,19)
(1705,1065,70)
(165,5337,44)
(6678,7154,29)
(3095,5276,33)
(1162,9761,88)
(2777,1584,91)
(7294,3833,96)
(5035,1617,78)
(9008,9939,95)
(5746,3435,31)
(2213,9347,23)
(6666,941,10)
(406,467,28)
(2706,4991,89)
(9165,7138,7)
(416,2459,35)
(3522,5783,23)
(8672,6924,81)
(1314,7163,66)
(4363,2529,56)
(913,8327,7)
(3172,1160,27)
(111,9165,100)
(9910,726,82)
(4683,3295,86)
(8438,5078,62)
(5344,7583,47)
(4708,3786,53)
(861,4525,88)
(9457,464,80)
(1884,9059,52)
(4745,6514,56)
(4986,9149,4)
(2163,327,3)
(2316,9369,9)
(9592,7762,97)
(6829,1774,25)
(1574,1343,27)
(643,2506,21)
(5222,6685,83)
(1332,3051,66)
(4250,9027,55)
(6765,6638,22)
(8366,8520,78)
(7064,8798,54)
(9504,2948,84)
(2344,1385,17)
(323,2560,81)
(2799,7212,53)
(9732,7415,22)
(9005,3567,58)
(6249,8744,91)
(9878,9205,10)
(9223,8606,45)
(8645,6813,91)
(7724,1614,78)
(6803,5453,2)
(316,1785,18)
(1095,1475,97)
(723,9013,12)
(7187,809,93)
(227,6011,97)
(7491,2015,21)
(9354,9533,65)
(8861,7427,34)
(8452,5720,28)
(112,4643,7)
(5362,9776,37)
(9709,2894,3)
(590,6363,90)
(1834,4153,36)
(1981,3795,53)
(8773,7491,81)
(8124,3150,44)
(9509,3467,58)
(7128,4414,30)
(6200,7603,10)
(5868,1873,71)
(4163,8627,12)
(7884,2984,51)
(4151,3442,51)
(3478,8730,70)
(2095,9983,34)
(4920,606,89)
(2318,6952,5)
(659,9238,22)
(5372,6981,83)
(7765,2328,1)
(6492,3345,15)
(5858,1867,79)
(8824,1708,51)
(9342,9990,26)
(2345,9427,19)
(8787,5234,45)
(2605,8387,65)
(3819,6160,33)
(2083,228,47)
(4689,7252,4)
(5858,6770,14)
(7620,5923,41)
(5176,833,63)
(3829,573,22)
(7805,8142,51)
(9162,8807,39)
(3090,2716,24)
(8461,2209,79)
(7971,3982,3)
(7640,4048,88)
(2446,3037,97)
(8016,6404,51)
(4503,8938,99)
(723,8007,90)
(4298,5290,60)
(93,7313,38)
(5319,6266,43)
(9569,8905,19)
(2967,6307,93)
(2606,3488,42)
(2319,6780,46)
(4686,7125,31)
(4128,9778,61)
(7359,9935,12)
(1923,4059,71)
(3318,8393,45)
(4100,6996,58)
(7433,432,100)
(2863,4216,85)
(8241,8275,93)
(5837,4896,12)
(9628,3666,38)
(4405,2549,89)
(1354,6656,49)
(3879,5238,21)
(3429,1005,2)
(689,8009,55)
(4260,1895,17)
(4455,1100,92)
(370,4517,12)
(771,9484,14)
(1726,4737,40)
(2342,448,42)
(3898,8836,100)
(7119,4563,50)
(7469,3815,7)
(8045,4219,49)
(8132,3259,56)
(9065,6298,44)
(9917,9777,71)
(1124,7043,81)
(3244,7756,43)
(2073,6372,96)
(8730,8673,52)
(990,7307,34)
(9715,9996,74)
(1716,380,66)
(4594,7212,21)
(6339,2297,39)
(8962,1078,57)
(3248,4600,33)
(7663,4155,39)
(4377,9448,74)
(3610,8992,78)
(6123,518,95)
(453,35,66)
(4997,1497,26)
(1367,8339,68)
(7581,6011,95)
(1499,5143,7)
(7816,7478,94)
(393,1559,78)
(30,3093,23)
(6193,841,53)
(7120,800,89)
(5257,4798,74)
(6533,5061,13)
(9118,8884,9)
(189,342,72)
(1606,7437,34)
(7690,3443,28)
(1458,1276,31)
(6594,2750,73)
(5634,2794,11)
(9652,7142,41)
(7594,9954,63)
(7176,1728,28)
(1960,4129,52)
(7921,3576,32)
(4037,3943,25)
(6436,5578,62)
(756,5855,50)
(9942,6802,44)
(7664,5804,67)
(5256,1895,85)
(2074,2244,8)
(8717,9888,45)
(3703,7542,33)
(9917,8055,15)
(5951,2663,78)
(7545,9438,58)
(9346,4155,87)
(1146,6041,24)
(5875,2032,39)
(1114,4081,74)
(6619,6407,74)
(5123,1930,32)
(9489,9435,27)
(6772,9876,90)
(5835,1572,59)
(7122,69,65)
(4680,3620,15)
(9797,4165,78)
(3750,1305,9)
(137,1623,83)
(2152,3595,44)
(4033,5883,68)
(2950,296,29)
(3623,6159,30)
(3958,8340,2)
(3950,3431,33)
(9578,4837,45)
(4674,5048,10)
(905,3057,32)
(7452,4571,34)
(7938,7706,75)
(9325,8348,91)
(4180,3676,2)
(6919,8513,86)
(1051,5245,83)
(7486,5964,42)
(6242,7686,29)
(8629,8324,44)
(3369,6941,67)
(673,3734,65)
(1854,5903,12)
(7129,6601,87)
(1330,965,89)
(8219,3425,43)
(9483,6476,20)
(8944,8445,17)
(7790,3160,51)
(417,7908,93)
(338,2122,26)
(8441,9552,25)
(4017,4857,86)
(9068,3809,93)
(5080,360,1)
(2675,6854,7)
(1241,4499,46)
(9293,5171,2)
(1117,9976,62)
(9998,2709,32)
(9163,5939,51)
(6569,9766,29)
(8059,2620,87)
(3059,3633,82)
(9663,8811,16)
(1235,6086,61)
(4255,9747,22)
(3680,6152,77)
(4461,5228,92)
(6575,9963,55)
(7653,4066,66)
(386,2668,11)
(7624,4176,19)
(9425,58,65)
(5501,2176,27)
(5616,7822,53)
(336,3495,33)
(6242,6854,79)
(7801,6789,61)
(4639,9597,74)
(1427,1641,44)
(6637,4619,30)
(953,7185,20)
(1059,6213,73)
(4290,3846,25)
(430,6449,81)
(4984,4750,62)
(2278,6381,47)
(8599,3860,81)
(1897,2,4)
(3172,4236,33)
(6535,219,6)
(8655,8801,23)
(3947,4050,30)
(879,4068,23)
(3044,2955,72)
(4744,5452,74)
(5290,939,48)
(9916,5376,52)
(2743,3148,95)
(8793,2201,45)
(5019,1627,31)
(5892,325,22)
(9580,7277,49)
(8660,9180,71)
(820,6939,88)
(8630,5358,48)
(1989,2278,67)
(7825,255,74)
(716,578,54)
(9413,7975,51)
(9957,3022,94)
(3888,3217,49)
(3817,7893,67)
(969,5822,18)
(1320,1172,60)
(2012,6613,21)
(4995,6922,95)
(320,6466,47)
(8574,980,22)
(6188,5595,54)
(3187,7720,19)
(8559,6892,60)
(6769,8943,35)
(4017,2710,6)
(2732,2078,3)
(1258,7226,24)
(3073,3680,21)
(6812,8862,62)
(4829,3525,64)
(5970,3272,59)
(5273,5051,17)
(2627,6010,16)
(9385,5340,28)
(4268,4049,4)
(2363,4964,29)
(8465,9513,14)
(5562,8384,48)
(9401,6561,79)
(1555,3461,64)
(6122,5471,95)
(4156,8287,29)
(1930,213,17)
(9740,4015,61)
(6435,4584,89)
(3562,1233,53)
(7200,6306,98)
(906,280,79)
(2141,9926,100)
(6689,6362,68)
(3176,7878,21)
(9099,8266,97)
(1603,7598,3)
(1830,1372,8)
(3143,5719,75)
(1274,6599,75)
(8074,9028,77)
(6617,5182,7)
(1505,852,95)
(9209,7601,73)
(8919,8060,85)
(8177,6058,84)
(3573,8389,63)
(9294,9037,68)
(7055,4141,6)
(9852,4998,93)
(1365,8838,61)
(5344,7225,90)
(8324,9289,64)
(873,3240,69)
(2203,3509,36)
(1004,842,90)
(2164,7753,19)
(5268,663,20)
(6394,9369,49)
(3214,1133,26)
(1254,2855,63)
(4924,9652,40)
(2695,6148,11)
(7802,9485,68)
(1592,4037,35)
(4145,8800,41)
(9089,6231,57)
(9884,3563,43)
(3330,4571,6)
(5227,2256,7)
(5291,1919,68)
(8841,4328,2)
(5502,1475,82)
(9560,3595,16)
(6845,5884,94)
(3447,787,37)
(8230,5149,55)
(6089,6567,15)
(8401,5841,61)
(9201,3173,69)
(9756,1301,7)
(8866,8799,70)
(9263,4991,99)
(2892,5756,63)
(3044,5518,99)
(4309,8875,87)
(8896,7771,18)
(3003,9250,38)
(8120,6996,8)
(3049,6151,3)
(1119,8574,95)
(8898,7440,12)
(750,1069,4)
(1805,407,13)
(8062,9820,93)
(8236,1820,82)
(8837,2931,31)
(6823,1082,96)
(30,207,56)
(460,435,87)
(3472,2198,43)
(9679,6421,88)
(2627,618,97)
(6619,6750,69)
(8371,2363,52)
(633,791,93)
(3147,7525,36)
(7800,6908,22)
(2344,2626,16)
(3687,7017,53)
(5926,2509,64)
(1199,6965,88)
(7919,6879,30)
(7452,8586,73)
(6423,1368,53)
(5393,6732,67)
(702,3532,15)
(9272,1678,92)
(613,4613,26)
(52,8552,4)
(5555,172,24)
(4454,301,47)
(6702,9196,74)
(7488,3028,6)
(9156,1533,38)
(9176,1746,71)
(7218,6682,80)
(8630,8228,82)
(4738,2382,52)
(2987,3659,36)
(9374,2876,17)
(2441,3634,20)
(1476,7932,36)
(2133,4524,48)
(8079,3091,93)
(9932,3366,46)
(1275,7201,82)
(6603,7964,80)
(66,6361,49)
(8312,4151,86)
(7025,5725,8)
(8304,9064,39)
(5135,7488,17)
(2741,6124,78)
(9982,7411,40)
(7706,1226,56)
(3430,5231,85)
(497,549,77)
(2499,7384,18)
(9408,1792,81)
(7369,6099,60)
(5751,7967,15)
(6488,5442,85)
(185,2738,41)
(7414,8931,21)
(6677,1393,42)
(5820,5473,29)
(6560,6869,79)
(6714,2264,44)
(3729,7191,70)
(3988,5273,52)
(6194,328,32)
(9561,6013,21)
(4261,2681,98)
(236,4425,24)
(6948,8839,78)
(3645,7312,2)
(9300,7737,67)
(5714,2315,86)
(5402,9711,76)
(414,6286,10)
(6377,6627,41)
(1418,3758,32)
(9276,769,12)
(2429,5388,50)
(2732,3406,52)
(8824,5877,64)
(3042,8818,47)
(3639,2036,98)
(2661,8663,23)
(7298,9071,6)
(742,8019,58)
(4648,4057,76)
(1254,3751,53)
(4371,7749,100)
(4665,9621,22)
(1366,1198,72)
(464,6375,42)
(2242,8992,36)
(9525,8431,24)
(8001,7350,64)
(1903,7359,18)
(9566,6048,32)
(3726,7312,37)
(9028,452,32)
(2311,8307,30)
(2217,2454,50)
(4432,8062,14)
(8726,2723,28)
(5692,7507,56)
(2017,607,67)
(7350,501,40)
(1018,8455,52)
(7171,557,22)
(3669,3899,20)
(6518,5406,88)
(6531,124,89)
(8641,9089,5)
(2941,2424,8)
(6366,5470,10)
(4914,5534,32)
(8778,2146,75)
(6079,6435,100)
(6231,5,92)
(3814,172,96)
(8865,5933,23)
(296,6315,94)
(3608,3727,20)
(4396,1767,14)
(7351,6968,3)
(1110,2664,43)
(8708,7101,99)
(9728,5908,68)
(7949,1213,67)
(5963,9379,8)
(495,5511,32)
(8178,7324,77)
(2604,9006,15)
(4660,6988,28)
(1203,2815,92)
(86,8872,74)
(8172,7713,47)
(8143,4043,20)
(4351,4383,12)
(298,4469,14)
(1061,4342,51)
(9054,3868,1)
(4147,4548,53)
(1086,3354,72)
(5355,1251,84)
(5436,3025,1)
(4608,4904,67)
(6233,7258,92)
(6326,7470,30)
(6798,9104,79)
(1861,5068,46)
(1144,1338,44)
(3817,5009,61)
(1113,5483,44)
(261,3733,40)
(7305,2313,71)
(8443,9361,57)
(2431,904,69)
(9165,2897,2)
(5061,9103,46)
(894,7326,81)
(5481,4078,73)
(6006,2960,24)
(9113,6631,55)
(9580,9062,82)
(4929,1990,94)
(3833,4684,94)
(2103,474,95)
(4529,7322,70)
(9526,7282,10)
(2573,9186,4)
(7605,3275,32)
(1910,5585,34)
(5854,3984,98)
(2465,3449,39)
(3006,5664,90)
(3568,7477,76)
(7422,9879,57)
(7667,2458,6)
(3069,3073,57)
(3403,1207,60)
(4224,2669,34)
(2518,7936,46)
(9787,5893,80)
(840,8416,66)
(5637,5064,77)
(7323,718,90)
(1009,3808,67)
(4838,3541,39)
(1916,4350,92)
(3201,2508,22)
(2081,1588,19)
(9703,2444,11)
(8802,7576,17)
(3286,2360,1)
(7421,8818,32)
(2168,3537,14)
(1775,9348,83)
(8681,9081,18)
(1116,9015,1)
(3662,2839,46)
(17,7311,82)
(1309,131,59)
(3040,8528,39)
(7581,6971,77)
(8617,129,36)
(184,2591,91)
(9154,4104,10)
(8096,9430,50)
(3786,6518,50)
(16,7666,30)
(9069,6629,4)
(2644,9251,78)
(2441,2863,16)
(6106,8387,32)
(5220,3789,11)
(3675,2867,68)
(221,2586,85)
(9575,2684,34)
(8225,2156,53)
(9343,4837,59)
(4457,8441,18)
(8837,8649,21)
(129,1090,82)
(9802,6767,47)
(8711,9350,94)
(6902,3708,67)
(3516,2887,6)
